gameId|genreId|lastUpdate
127|-1|E'2020-11-26 00:15:41'
127|-1|E'2020-11-26 00:15:41'
127|-1|E'2020-11-26 00:15:41'
127|-1|E'2020-11-26 00:15:41'
127|-1|E'2020-11-26 00:15:41'
128|-1|E'2020-11-26 00:15:41'
128|-1|E'2020-11-26 00:15:41'
128|-1|E'2020-11-26 00:15:41'
129|-1|E'2020-11-26 00:15:41'
129|-1|E'2020-11-26 00:15:41'
129|-1|E'2020-11-26 00:15:41'
129|-1|E'2020-11-26 00:15:41'
130|-1|E'2020-11-26 00:15:41'
130|-1|E'2020-11-26 00:15:41'
130|-1|E'2020-11-26 00:15:41'
130|-1|E'2020-11-26 00:15:41'
130|-1|E'2020-11-26 00:15:41'
131|-1|E'2020-11-26 00:15:41'
131|-1|E'2020-11-26 00:15:41'
131|-1|E'2020-11-26 00:15:41'
132|-1|E'2020-11-26 00:15:41'
132|-1|E'2020-11-26 00:15:41'
132|-1|E'2020-11-26 00:15:41'
133|-1|E'2020-11-26 00:15:41'
133|-1|E'2020-11-26 00:15:41'
134|-1|E'2020-11-26 00:15:41'
134|-1|E'2020-11-26 00:15:41'
134|-1|E'2020-11-26 00:15:41'
134|-1|E'2020-11-26 00:15:41'
134|-1|E'2020-11-26 00:15:41'
135|-1|E'2020-11-26 00:15:41'
135|-1|E'2020-11-26 00:15:41'
135|-1|E'2020-11-26 00:15:41'
135|-1|E'2020-11-26 00:15:41'
135|-1|E'2020-11-26 00:15:41'
136|-1|E'2020-11-26 00:15:41'
136|-1|E'2020-11-26 00:15:41'
136|-1|E'2020-11-26 00:15:41'
137|-1|E'2020-11-26 00:15:41'
137|-1|E'2020-11-26 00:15:41'
137|-1|E'2020-11-26 00:15:41'
138|-1|E'2020-11-26 00:15:41'
138|-1|E'2020-11-26 00:15:41'
138|-1|E'2020-11-26 00:15:41'
139|-1|E'2020-11-26 00:15:41'
139|-1|E'2020-11-26 00:15:41'
139|-1|E'2020-11-26 00:15:41'
139|-1|E'2020-11-26 00:15:41'
139|-1|E'2020-11-26 00:15:41'
140|-1|E'2020-11-26 00:15:41'
140|-1|E'2020-11-26 00:15:41'
140|-1|E'2020-11-26 00:15:41'
140|-1|E'2020-11-26 00:15:41'
141|-1|E'2020-11-26 00:15:41'
141|-1|E'2020-11-26 00:15:41'
141|-1|E'2020-11-26 00:15:41'
141|-1|E'2020-11-26 00:15:41'
141|-1|E'2020-11-26 00:15:41'
142|-1|E'2020-11-26 00:15:41'
142|-1|E'2020-11-26 00:15:41'
142|-1|E'2020-11-26 00:15:41'
142|-1|E'2020-11-26 00:15:41'
142|-1|E'2020-11-26 00:15:41'
143|-1|E'2020-11-26 00:15:41'
143|-1|E'2020-11-26 00:15:41'
143|-1|E'2020-11-26 00:15:41'
143|-1|E'2020-11-26 00:15:41'
143|-1|E'2020-11-26 00:15:41'
144|-1|E'2020-11-26 00:15:41'
144|-1|E'2020-11-26 00:15:41'
144|-1|E'2020-11-26 00:15:41'
144|-1|E'2020-11-26 00:15:41'
144|-1|E'2020-11-26 00:15:41'
144|-1|E'2020-11-26 00:15:41'
145|-1|E'2020-11-26 00:15:41'
145|-1|E'2020-11-26 00:15:41'
145|-1|E'2020-11-26 00:15:41'
145|-1|E'2020-11-26 00:15:41'
145|-1|E'2020-11-26 00:15:41'
146|-1|E'2020-11-26 00:15:41'
146|-1|E'2020-11-26 00:15:41'
146|-1|E'2020-11-26 00:15:41'
146|-1|E'2020-11-26 00:15:41'
146|-1|E'2020-11-26 00:15:41'
147|-1|E'2020-11-26 00:15:41'
147|-1|E'2020-11-26 00:15:41'
147|-1|E'2020-11-26 00:15:41'
147|-1|E'2020-11-26 00:15:41'
147|-1|E'2020-11-26 00:15:41'
148|-1|E'2020-11-26 00:15:41'
148|-1|E'2020-11-26 00:15:41'
148|-1|E'2020-11-26 00:15:41'
148|-1|E'2020-11-26 00:15:41'
148|-1|E'2020-11-26 00:15:41'
149|-1|E'2020-11-26 00:15:41'
149|-1|E'2020-11-26 00:15:41'
149|-1|E'2020-11-26 00:15:41'
149|-1|E'2020-11-26 00:15:41'
149|-1|E'2020-11-26 00:15:41'
150|-1|E'2020-11-26 00:15:41'
150|-1|E'2020-11-26 00:15:41'
150|-1|E'2020-11-26 00:15:41'
150|-1|E'2020-11-26 00:15:41'
150|-1|E'2020-11-26 00:15:41'
150|-1|E'2020-11-26 00:15:41'
151|-1|E'2020-11-26 00:15:41'
151|-1|E'2020-11-26 00:15:41'
151|-1|E'2020-11-26 00:15:41'
152|-1|E'2020-11-26 00:15:41'
152|-1|E'2020-11-26 00:15:41'
153|-1|E'2020-11-26 00:15:41'
153|-1|E'2020-11-26 00:15:41'
154|-1|E'2020-11-26 00:15:41'
154|-1|E'2020-11-26 00:15:41'
154|-1|E'2020-11-26 00:15:41'
154|-1|E'2020-11-26 00:15:41'
154|-1|E'2020-11-26 00:15:41'
155|-1|E'2020-11-26 00:15:41'
155|-1|E'2020-11-26 00:15:41'
155|-1|E'2020-11-26 00:15:41'
155|-1|E'2020-11-26 00:15:41'
156|-1|E'2020-11-26 00:15:41'
156|-1|E'2020-11-26 00:15:41'
156|-1|E'2020-11-26 00:15:41'
157|-1|E'2020-11-26 00:15:41'
157|-1|E'2020-11-26 00:15:41'
157|-1|E'2020-11-26 00:15:41'
157|-1|E'2020-11-26 00:15:41'
157|-1|E'2020-11-26 00:15:41'
158|-1|E'2020-11-26 00:15:41'
158|-1|E'2020-11-26 00:15:41'
158|-1|E'2020-11-26 00:15:41'
158|-1|E'2020-11-26 00:15:41'
158|-1|E'2020-11-26 00:15:41'
159|-1|E'2020-11-26 00:15:41'
159|-1|E'2020-11-26 00:15:41'
159|-1|E'2020-11-26 00:15:41'
160|-1|E'2020-11-26 00:15:41'
160|-1|E'2020-11-26 00:15:41'
160|-1|E'2020-11-26 00:15:41'
161|-1|E'2020-11-26 00:15:41'
161|-1|E'2020-11-26 00:15:41'
161|-1|E'2020-11-26 00:15:41'
161|-1|E'2020-11-26 00:15:41'
162|-1|E'2020-11-26 00:15:41'
162|-1|E'2020-11-26 00:15:41'
162|-1|E'2020-11-26 00:15:41'
162|-1|E'2020-11-26 00:15:41'
162|-1|E'2020-11-26 00:15:41'
163|-1|E'2020-11-26 00:15:41'
163|-1|E'2020-11-26 00:15:41'
163|-1|E'2020-11-26 00:15:41'
164|-1|E'2020-11-26 00:15:41'
164|-1|E'2020-11-26 00:15:41'
164|-1|E'2020-11-26 00:15:41'
